#{"t_start": 1785771717.1583807, "env_id": "None"}
-11.909283,4,826.455856
-13.627712,3,826.52067
-13.476791,3,826.767382
-9.894028,5,826.987543
54.216439,4,827.0851
-14.572251,3,827.1908
-13.552251,3,827.27837
-13.740902,3,827.338551
-11.199004,4,827.458726
-14.290712,3,827.544695
-13.740902,3,827.603907
59.099294,6,827.674624
-15.565712,3,827.76516
-8.407468,5,827.889493
-14.368251,3,827.965664
-13.627712,3,828.035603
-14.366172,3,828.099403
-14.760902,3,828.162255
56.554733,5,828.396513
57.967614,5,828.510777
-12.326587,4,828.567109
-11.199004,4,829.056391
45.283369,9,829.186357
-12.426726,4,829.25292
-14.621172,3,829.313131
49.472059,8,829.38413
-12.428587,4,829.448621
53.29844,4,829.709166
-12.219004,4,829.825835
-13.476791,3,830.055537
53.196439,4,830.308428
57.694704,6,830.519847
-15.474902,3,830.582848
-12.120726,4,830.670771
-14.760902,3,830.730326
-19.665631,9,830.779304
-14.760902,3,830.838297
-14.545712,3,830.913921
-9.427468,5,831.008278
-12.426726,4,831.098816
-14.621172,3,831.164736
-12.324726,4,831.260315
36.09891,10,831.527553
-14.139791,3,831.862517
-12.324726,4,831.951502
-13.476791,3,832.184488
-13.552251,3,832.408589
56.148154,7,832.48614
-11.199004,4,832.794301
-14.403902,3,832.850605
57.066154,7,832.966056
-14.647712,3,833.04957
-37.016506,12,833.12332
56.148154,7,833.221904
-12.530587,4,833.279367
56.046154,7,833.364881
-14.454902,3,833.428853
57.967614,5,833.551774
-12.732726,4,833.643374
58.510704,6,833.703738
45.079369,9,834.091582
-11.913004,4,834.395516
-14.366424,8,834.536941
30.629317,11,834.796192
-8.481147,5,835.103184
-14.760902,3,835.169611
57.151614,5,835.290977
52.192956,8,835.376783
-14.760902,3,835.441246
-12.623283,4,835.747648
-15.108791,3,835.831316
57.78954,7,835.8991
-16.049424,8,836.194964
-13.703172,3,836.254417
54.216439,4,836.550812
-14.454902,3,836.613189
56.860733,5,836.739694
-14.417172,3,836.799967
57.181853,5,836.890061
-34.843399,11,837.354224
-8.736147,5,837.482059
57.490704,6,837.600329
-13.552251,3,837.710987
-11.862004,4,838.093896
57.574733,5,838.278127
-8.776771,6,838.349285
56.250154,7,838.447007
-8.634147,5,838.516514
-7.203296,6,838.844638
-8.584476,6,839.233751
-14.496791,3,839.717173
52.584439,4,839.834831
53.400439,4,840.062887
-14.760902,3,840.130832
-15.286251,3,840.226942
-15.437172,3,840.29333
-8.674771,6,840.404253
-15.490251,3,840.619097
-15.310712,3,840.709169
-13.140726,4,840.829948
-12.011283,4,840.962172
57.049614,5,841.030597
-12.428587,4,841.099037
-9.027028,5,841.414983
37.11891,10,841.549005
-14.417172,3,841.608402
-14.443712,3,841.686353
-15.182424,8,842.032571
-8.211028,5,842.122705
-14.190791,3,842.474504
-13.703172,3,842.532715
-13.552251,3,842.61124
-11.510587,4,842.67214
51.45599,8,842.79531
-13.476791,3,842.876898
-9.231028,5,842.983468
-12.324726,4,843.069989
-13.242726,4,843.21035
57.490704,6,843.411387
57.12654,7,843.506895
-13.997941,8,843.761554
53.212956,8,843.856164
-14.621172,3,843.916369
57.967614,5,844.098535
-13.740902,3,844.160297
-14.519172,3,844.227262
-13.552251,3,844.324142
-11.216619,7,844.720006
-13.552251,3,844.845829
-14.266251,3,844.95077
51.682956,8,845.160691
57.049614,5,845.296798
-13.740902,3,845.360932
-14.403902,3,845.429362
-11.510587,4,845.493333
-13.193587,4,845.550724
-13.627712,3,845.650307
-13.627712,3,845.747478
-7.666476,6,846.01528
56.947614,5,846.135453
-14.658902,3,846.19682
-14.621172,3,846.252238
-35.390683,11,846.534956
-12.011283,4,846.885459
-14.723172,3,846.94534
-12.011283,4,847.025479
57.304614,5,847.116472
57.004114,6,847.282137
57.694704,6,847.414643
-13.142587,4,847.474549
57.259114,6,847.809907
56.554733,5,847.989421
-14.556902,3,848.049036
-14.403902,3,848.117695
54.008717,4,848.39867
-8.407468,5,848.480319
57.574733,5,848.605606
-29.028315,10,848.78153
-14.266251,3,848.964359
-15.080424,8,849.289631
-15.082251,3,849.406646
-15.361712,3,849.482914
-15.208712,3,849.590101
-14.290712,3,849.676661
-14.658902,3,849.73459
57.066154,7,849.952985
54.216439,4,850.097351
55.332154,7,850.400373
-13.552251,3,850.493577
-10.660313,7,850.864713
-15.259712,3,850.955708
-39.31448,13,851.25889
-14.915941,8,851.592619
56.554733,5,851.713918
49.942209,3,851.92098
-11.406726,4,852.007725
-13.703172,3,852.071445
-14.417172,3,852.133636
-14.341712,3,852.191949
57.967614,5,852.393704
58.079294,6,852.749631
-8.407468,5,852.863319
-12.117004,4,853.176873
-13.703172,3,853.239773
-12.173587,4,853.441675
-14.417172,3,853.506366
-15.219902,3,853.568953
-15.474902,3,853.634414
-13.627712,3,853.705009
-7.818147,5,853.876323
54.441687,7,854.153669
-9.325468,5,854.241493
-13.476791,3,854.562799
-14.417172,3,854.619703
-8.925028,5,854.719278
-13.627712,3,854.791271
-13.703172,3,854.86694
51.739025,8,855.00402
53.55344,4,855.101842
-14.290712,3,855.177548
-15.080172,3,855.25768
-13.476791,3,855.537039
-14.290712,3,855.64709
-12.222726,4,855.741042
-13.627712,3,855.812458
56.758733,5,856.045914
-11.406726,4,856.137529
-8.925028,5,856.430645
-6.489296,6,856.994139
-7.791886,6,857.647235
-14.443712,3,857.735351
-15.312791,3,857.841996
43.334531,9,857.976364
-14.341712,3,858.049458
-11.199004,4,858.151503
-11.510587,4,858.213517
-15.361712,3,858.310741
52.27844,4,858.587657
56.554733,5,858.748804
-7.960771,6,858.849044
-14.403902,3,858.909115
53.29844,4,859.006968
-14.572251,3,859.122945
-14.394791,3,859.428748
-9.575233,7,859.77528
-14.341712,3,859.855877
-13.627712,3,859.950727
-11.510587,4,860.014599
-13.740902,3,860.072839
-13.740902,3,860.130919
57.574733,5,860.333831
53.400439,4,860.466536
-15.780902,3,860.54577
-15.080424,8,860.839755
37.322359,10,861.200288
-14.443712,3,861.31329
-9.502476,6,861.401722
-14.290712,3,861.501631
-14.368251,3,861.602268
-14.556902,3,861.666353
-14.292791,3,861.830163
-8.634147,5,862.367311
-10.405313,7,862.452413
-20.871145,9,862.832169
59.099294,6,862.917266
-11.913004,4,863.014447
56.554733,5,863.269803
-14.368251,3,863.365389
-8.329476,6,863.91951
-13.703172,3,863.979594
-12.41556,4,864.331938
-14.403902,3,864.396003
56.656733,5,864.518832
-14.658902,3,864.582724
-11.510587,4,864.649654
52.78844,4,864.759148
-14.572251,3,864.878813
-9.38062,7,864.943712
56.758733,5,865.204489
-9.070468,5,865.294725
49.585209,3,865.459369
-7.848386,5,865.946096
-21.182564,9,866.047654
-14.647712,3,866.111008
-7.740886,6,866.484109
53.55344,4,866.664932
-14.139791,3,866.731292
56.878704,6,866.864051
57.151614,5,866.930405
-15.157712,3,867.240684
-14.813941,8,867.519053
-13.476791,3,867.585081
51.076025,8,867.863675
-14.443712,3,867.925258
-11.406726,4,868.022975
53.192717,4,868.530405
-14.368251,3,868.655621
-11.406726,4,868.73472
-13.740902,3,868.80612
52.631717,4,869.185153
-14.621172,3,869.246551
-13.552251,3,869.563615
-11.510587,4,869.625053
55.804853,5,869.727303
-12.324726,4,869.835126
54.543687,7,870.210599
-14.470251,3,870.297709
57.574733,5,870.495088
52.529717,4,870.971787
55.424767,7,871.151384
-8.211028,5,871.247374
-11.909283,4,871.589177
52.380439,4,871.831386
-13.552251,3,871.941447
-14.215251,3,872.056625
-13.552251,3,872.15071
-28.314315,10,872.224788
-14.290712,3,872.311869
-10.251028,5,872.426816
56.947614,5,872.568282
-14.443712,3,872.679436
-11.199004,4,872.757537
57.967614,5,872.87231
-11.199004,4,873.152768
52.498956,8,873.217371
54.216439,4,873.633728
56.131614,5,873.728297
-14.519172,3,873.794198
57.574733,5,873.907363
-12.224587,4,873.974304
-14.290712,3,874.061702
-10.558313,7,874.300379
-12.450044,8,874.434373
-11.199004,4,874.784593
-13.476791,3,875.027041
-14.403902,3,875.091
-8.407468,5,875.24283
-13.260975,8,875.71806
-7.995886,6,875.860004
-14.139791,3,875.942938
-14.519172,3,876.004827
-11.199004,4,876.421269
-15.576902,3,876.482648
57.967614,5,876.737164
-10.19662,7,877.154909
-15.182172,3,877.21688
57.049614,5,877.4774
36.685685,10,877.757036
-14.417172,3,877.825902
57.967614,5,877.889794
-12.428587,4,877.954706
-40.341837,15,878.028187
-13.552251,3,878.135275
-15.208712,3,878.223757
-14.519172,3,878.284671
57.967614,5,878.418047
-13.740902,3,878.489013
-14.496791,3,878.592687
-13.552251,3,878.712282
-14.556902,3,878.774692
-13.552251,3,878.897216
-13.740902,3,878.959868
-13.476791,3,879.05047
-10.991283,4,879.174537
-7.960771,6,879.394285
-8.407468,5,879.480786
-13.627712,3,879.547674
-13.740902,3,879.607673
-13.740902,3,879.676612
56.947614,5,879.940341
-12.426726,4,880.029914
-15.108791,3,880.131545
53.29844,4,880.24465
-11.199004,4,880.326712
49.509749,3,880.728294
-13.627712,3,880.832546
-7.666476,6,881.192492
-11.199004,4,881.324305
57.208114,6,881.659362
-11.510587,4,881.718254
43.833693,9,881.93327
57.574733,5,882.128518
-14.215251,3,882.357983
58.510704,6,882.572929
-20.871145,9,882.874023
57.049614,5,882.944849
-12.324726,4,883.036433
-14.139791,3,883.095846
-13.476791,3,883.428499
-15.680941,8,883.763358
-8.407468,5,883.864111
-15.780902,3,883.933028
-7.960771,6,884.016232
-14.519172,3,884.079662
-13.703172,3,884.139949
55.61938,7,884.262608
53.29844,4,884.375422
-13.476791,3,884.626045
-15.184251,3,884.729143
-9.792028,5,884.834694
-14.368251,3,884.946892
-15.592251,3,885.059505
-7.818147,5,885.187377
-12.120726,4,885.275723
-15.386424,8,885.745766
-11.199004,4,886.057758
-7.425267,5,886.371649
-9.223468,5,886.453045
-11.510587,4,886.511996
-11.199004,4,886.583053
-8.211028,5,886.796836
-11.199004,4,887.164719
-13.703172,3,887.232658
-11.862004,4,887.305619
55.679767,7,887.700236
56.161853,5,888.008182
-14.417172,3,888.064013
-8.407468,5,888.147054
-7.666476,6,888.287538
-9.027028,5,888.392699
-12.219004,4,888.508564
-13.627712,3,888.577019
-8.482476,6,888.671172
-13.476791,3,888.752297
-12.120726,4,888.84858
-9.070468,5,888.93596
-10.991283,4,889.242893
54.216439,4,889.47858
-14.368251,3,889.671607
-14.443712,3,889.792604
-14.417172,3,889.857114
-15.388251,3,890.024804
-12.173587,4,890.089314
45.283369,9,890.241322
55.651853,5,890.538046
53.502439,4,890.651067
56.403154,7,890.730831
-14.556902,3,890.791343
57.967614,5,890.902268
43.817436,9,891.495711
-14.215251,3,891.6024
-8.736147,5,891.734243
-13.476791,3,891.879682
-7.818147,5,892.022721
-13.476791,3,892.153415
-13.627712,3,892.238016
-12.117004,4,892.331634
56.860733,5,892.560632
-12.530587,4,892.623507
-12.011283,4,892.755875
-39.423837,15,892.82828
-12.530587,4,892.895274
-13.627712,3,892.961555
-8.407468,5,893.062068
-11.199004,4,893.1456
-11.909283,4,893.284002
-11.406726,4,893.364535
54.008717,4,893.471707
-13.476791,3,893.549649
-14.290712,3,893.614577
54.216439,4,893.729667
-13.740902,3,893.78938
-7.203296,6,893.872308
-12.530587,4,893.934681
-14.556902,3,894.005627
-9.027028,5,894.103039
54.216439,4,894.342476
-10.91062,7,894.735835
57.922114,6,894.84447
-8.407468,5,894.92294
-14.621172,3,894.983849
56.342767,7,895.100081
-21.845564,9,895.518172
-14.292791,3,895.581469
-8.623771,6,895.643348
-8.407468,5,895.729769
-14.403902,3,895.790119
-14.723172,3,895.852471
57.922114,6,895.932958
-10.660313,7,896.000346
54.914767,7,896.087338
-11.510587,4,896.144708
-13.740902,3,896.205432
56.342767,7,896.315647
-14.496791,3,896.374544
-9.231028,5,896.46967
-11.510587,4,896.527545
-8.674771,6,896.640458
-8.623771,6,896.707422
-14.519172,3,896.774877
44.751693,9,896.910122
-12.426726,4,897.001906
-12.173587,4,897.268775
-14.454902,3,897.33161
-13.476791,3,897.832535
-7.032386,5,897.911012
-11.497561,4,898.347813
-7.032386,5,898.838695
-13.703172,3,898.90763
-12.222726,4,898.995195
-12.120726,4,899.104377
-12.428587,4,899.168794
-12.326587,4,899.232733
-15.017941,8,899.484385
-14.292791,3,899.719587
-13.703172,3,899.782482
-12.069726,4,899.871
-9.38062,7,900.242052
-11.909283,4,900.545541
-8.407468,5,900.629691
-15.388251,3,900.744429
53.090717,4,900.891842
56.670524,6,901.147387
-15.184251,3,901.290219
-9.349476,6,901.465851
-14.215251,3,901.787466
-11.406726,4,901.890844
-35.047399,11,902.355826
-9.742313,7,902.427812
57.574733,5,902.602126
-13.552251,3,902.925784
-15.372903,3,902.994155
36.889135,10,903.082749
57.574733,5,903.319694
-14.519172,3,903.384073
-8.874028,5,903.657973
-8.211028,5,903.937775
-11.199004,4,904.051092
-13.740902,3,904.113007
-11.406726,4,904.185906
-12.525004,4,904.290666
-8.211028,5,904.59958
-8.596846,7,904.778718
-7.666476,6,904.920803
-9.38062,7,905.037399
-8.211028,5,905.136098
-13.703172,3,905.194059
-37.73549,12,905.423093
56.342767,7,905.718113
-8.407468,5,905.80316
-15.082251,3,905.910365
-8.925028,5,906.224014
53.090717,4,906.505439
-8.647846,7,906.708428
-11.406726,4,906.788891
-7.960771,6,906.918858
57.181853,5,907.365854
-8.657233,7,907.942311
56.76954,7,908.064899
-11.705283,4,908.373387
54.95638,7,908.586599
-13.476791,3,908.647983
-9.325468,5,908.723128
-14.470251,3,909.054468
56.437614,5,909.186795
-14.496791,3,909.465724
-8.584476,6,909.810121
31.111884,11,909.878013
-9.121468,5,910.104363
-13.627712,3,910.207536
-29.130315,10,910.792175
-13.552251,3,910.883766
-14.190791,3,911.025984
-10.660313,7,911.328341
-14.545712,3,911.398968
-13.552251,3,911.493083
-13.703172,3,911.560077
45.374531,9,911.618447
-13.552251,3,911.686443
-14.519172,3,911.746799
56.263853,5,912.10449
50.89499,8,912.423571
-7.950386,5,912.501669
57.694704,6,912.62841
-14.266251,3,912.743009
-14.470251,3,912.823995
-14.572251,3,912.946249
-14.545712,3,913.042561
56.758733,5,913.232869
-14.417172,3,913.293624
57.592704,6,913.427042
36.889135,10,913.493371
-8.407468,5,913.588984
57.967614,5,913.851615
-9.733468,5,913.934717
-8.380476,6,914.185627
52.89044,4,914.312902
56.758733,5,914.563759
56.518853,5,914.937565
-13.476791,3,915.178164
-20.871145,9,915.254679
-12.324726,4,915.330134
58.510704,6,915.458544
-14.496791,3,915.552734
-11.199004,4,915.701276
56.342767,7,915.830688
59.099294,6,915.927372
-8.407468,5,916.116588
-15.388251,3,916.307128
-11.705283,4,916.601327
-13.552251,3,916.687381
-11.510587,4,916.755803
-9.027028,5,917.079957
-10.991283,4,917.423187
57.304614,5,917.556787
-13.740902,3,917.616142
-8.407468,5,917.733436
-12.222726,4,917.808361
-7.818147,5,917.941699
-10.762313,7,918.319868
-15.998424,8,918.613218
-9.742313,7,918.969579
-14.076975,8,919.046652
-14.454902,3,919.105986
-14.572251,3,919.202127
-10.345468,5,919.329837
-13.193587,4,919.391648
-7.818147,5,919.667911
-12.117004,4,919.758514
-12.222726,4,919.851741
-12.222726,4,919.947531
-14.341712,3,920.007959
-14.556902,3,920.072884
-8.407468,5,920.196063
-11.406726,4,920.289939
-7.960771,6,920.370443
50.79299,8,920.500175
54.216439,4,920.803345
-13.740902,3,920.864681
50.733749,3,921.26321
-11.510587,4,921.329149
-14.25801,8,921.525569
57.304614,5,921.630256
55.74954,7,921.924674
-14.572251,3,922.03539
-14.190791,3,922.277281
-14.341712,3,922.358874
-14.647712,3,922.443858
-9.231028,5,922.541487
-14.955791,3,922.85865
-13.627712,3,922.967214
52.47599,8,923.102056
-11.654283,4,923.231056
-11.70156,4,923.390278
-11.406726,4,923.48387
-11.406726,4,923.584685
-13.552251,3,923.688842
-11.807283,4,924.060088
57.967614,5,924.285704
-13.552251,3,924.404849
-11.803561,4,924.750872
-14.292791,3,925.046411
-13.552251,3,925.170176
-11.199004,4,925.246613
-14.647712,3,925.334192
56.403154,7,925.398661
57.967614,5,925.576947
56.902114,6,925.833158
24.983167,13,926.238843
-7.818147,5,926.301715
-15.539172,3,926.368561
-7.666476,6,926.586943
-11.199004,4,926.701163
56.095733,5,927.042442
-9.427468,5,927.107869
-13.627712,3,927.330209
-10.660313,7,927.720159
58.385294,6,928.010139
-11.406726,4,928.098697
57.967614,5,928.381027
-14.647712,3,928.489942
-11.654283,4,928.608428
-14.368251,3,928.797423
55.600853,5,928.910052
-14.470251,3,929.241637
-14.139791,3,929.325623
-12.887587,4,929.390013
-8.407468,5,929.634673
-12.117004,4,929.707131
-11.913004,4,929.802624
-9.223468,5,929.87165
-14.139791,3,930.362064
-13.476791,3,930.432506
-10.090468,5,930.498392
-11.862004,4,930.575
-15.284172,3,930.635427
-13.446726,4,930.721981
30.295884,11,930.824066
-7.077886,6,931.133369
-14.417172,3,931.188038
26.615167,13,931.590065
-8.925028,5,931.67811
-12.627004,4,931.884284
-7.425267,5,932.215143
-6.716706,6,932.467346
57.847704,6,932.650663
44.660531,9,932.741397
-14.139791,3,932.893833
57.78954,7,932.978402
-14.545712,3,933.04381
-21.534145,9,933.188747
53.294717,4,933.310139
-15.235251,3,933.533596
56.97354,7,933.631402
-13.703172,3,933.699284
51.55799,8,933.767694
-8.407468,5,933.857093
-15.286251,3,933.957524
-8.776771,6,934.114451
-7.933846,7,934.243304
-13.552251,3,934.347033
-14.470251,3,934.433104
-14.403902,3,934.492974
-13.740902,3,934.560831
-11.913004,4,934.69725
-11.199004,4,935.031485
-13.740902,3,935.090773
-14.556902,3,935.156741
-13.476791,3,935.417309
58.436294,6,935.509372
-9.070468,5,935.81464
57.253614,5,935.900185
-15.133251,3,935.996253
-13.703172,3,936.058649
57.253614,5,936.237187
-14.658902,3,936.307138
-12.426726,4,936.386658
-7.425267,5,937.178784
-8.686476,6,937.478718
-15.057791,3,937.545679
-14.454902,3,937.611612
-14.556902,3,937.676525
51.65999,8,938.056084
50.733749,3,938.457097
-15.474902,3,938.532692
-12.117004,4,938.947839
51.523209,3,939.487632
-8.53646,7,939.561748
52.988717,4,939.801066
-14.417172,3,939.868996
53.523687,7,940.123917
57.78954,7,940.227371
53.212956,8,940.343517
-8.211028,5,940.555122
-12.324726,4,940.740533
-11.199004,4,940.848032
-13.703172,3,940.906605
-8.407468,5,940.981237
52.38044,4,941.063626
-14.621172,3,941.128959
54.008717,4,941.280923
-12.933004,4,941.421253
-14.760902,3,941.503002
57.181853,5,941.802886
-12.827283,4,942.11317
-13.703172,3,942.174587
-15.780902,3,942.232969
58.079294,6,942.473114
-15.270902,3,942.532717
56.161853,5,942.963152
-9.742313,7,943.268142
-11.510587,4,943.330661
-14.394791,3,943.878249
-14.621172,3,943.948546
57.574733,5,944.125846
54.216439,4,944.523359
-7.21046,7,944.762869
58.510704,6,945.125767
-7.666476,6,945.421835
-12.120726,4,945.500839
-11.787044,8,945.55742
-14.403902,3,945.624096
57.922114,6,945.881149
-14.454902,3,945.947728
-12.674283,4,946.078984
-11.705283,4,946.207637
-12.224587,4,946.261573
57.592704,6,946.631492
-14.443712,3,946.720109
-13.260975,8,947.264704
-9.027028,5,947.635717
56.284614,5,947.745489
-12.368283,4,948.06053
56.467853,5,948.26812
57.151614,5,948.376143
-8.211028,5,948.485726
-13.740902,3,948.54451
-13.476791,3,948.625065
-15.270902,3,948.691032
53.29844,4,948.940368
-14.545712,3,949.00556
57.333524,6,949.300507
56.947614,5,949.487329
-14.190791,3,949.745631
-14.394791,3,950.0748
53.212956,8,950.186309
-14.215251,3,950.30599
-8.407468,5,950.372159
56.554733,5,950.544431
54.216439,4,950.828604
-10.991283,4,951.112111
-11.862004,4,951.198976
-14.545712,3,951.284192
54.216439,4,951.556456
-9.223468,5,951.668706
-13.627712,3,951.745809
57.967614,5,951.827915
-12.324726,4,951.938279
-14.292791,3,951.997087
-14.545712,3,952.06059
-11.510587,4,952.129055
53.196439,4,952.220648
-9.38062,7,952.353861
57.967614,5,952.413335
-12.530587,4,952.475812
56.148154,7,952.609037
-13.703172,3,952.668462
57.967614,5,952.986317
-11.705283,4,953.116813
-13.476791,3,953.185421
37.985359,10,953.300651
54.216439,4,953.562958
-14.366172,3,953.627382
54.216439,4,953.958859
50.74199,8,954.045272
54.216439,4,954.382661
-7.87346,7,954.458674
-14.417172,3,954.524279
-13.627712,3,954.604214
57.967614,5,954.894853
-10.991283,4,955.313371
-11.909283,4,955.622633
57.967614,5,955.763742
-13.627712,3,955.845397
-13.476791,3,956.119004
-12.117004,4,956.226247
45.374531,9,956.333524
-13.703172,3,956.398177
37.985359,10,956.47679
57.049614,5,956.526886
-11.510587,4,956.595044
-8.407468,5,956.816767
57.78954,7,956.966739
59.099294,6,957.098408
-11.862004,4,957.189513
-8.532147,5,957.277615
57.574733,5,957.384921
-14.572251,3,957.468105
-7.818147,5,957.790955
-8.623771,6,958.077011
-13.476791,3,958.160646
-13.627712,3,958.224998
-12.426726,4,958.359081
57.967614,5,958.483809
-13.703172,3,958.547059
-14.470251,3,958.734936
-14.290712,3,958.841533
-11.654283,4,958.966691
45.997369,9,959.049207
57.574733,5,959.424133
-12.219004,4,959.519202
-13.703172,3,959.586703
-13.703172,3,959.651811
57.151614,5,959.707538
-13.703172,3,959.775506
-6.614706,6,959.855287
-14.366172,3,959.919137
-13.740902,3,959.97957
57.151614,5,960.118991
-14.955791,3,960.206078
57.722294,6,960.282543
-8.980771,6,960.437611
-10.991283,4,960.5906
-13.476791,3,960.673441
-11.705283,4,960.797723
-9.223468,5,960.88724
59.099294,6,960.95783
50.146209,3,961.346472
-8.211028,5,961.481928
58.385294,6,961.528173
-14.519172,3,961.592633
-8.925028,5,961.675066
-12.603044,8,961.715841
34.735073,10,962.022814
-13.476791,3,962.089774
53.502439,4,962.363403
-14.443712,3,962.450852
-13.740902,3,962.515622
-13.476791,3,962.638109
-8.874028,5,962.715016
-14.496791,3,963.012953
-15.312791,3,963.077863
57.07554,7,963.164391
-14.454902,3,963.231304
52.63544,4,963.35873
-9.742313,7,963.484552
-13.703172,3,963.545953
-12.326587,4,963.664269
-7.666476,6,964.002904
-14.290712,3,964.070857
56.131614,5,964.197127
-11.406726,4,964.304922
-8.776771,6,964.403051
56.911733,5,964.597304
-19.818631,9,964.780427
-15.284424,8,965.090857
-9.575233,7,965.228147
-13.703172,3,965.288962
-12.324726,4,965.375125
-10.991283,4,965.686615
58.510704,6,965.80905
-12.426726,4,965.935003
-14.621172,3,965.989664
-14.519172,3,966.053721
56.76954,7,966.210763
59.099294,6,966.335486
53.212956,8,966.451588
54.216439,4,966.638612
-13.740902,3,966.70174
27.254543,12,966.842181
-15.182424,8,967.121647
-14.368251,3,967.206293
56.250154,7,967.306934
-13.703172,3,967.366524
54.216439,4,967.600782
-13.627712,3,967.696278
-11.199004,4,967.852524
-7.666476,6,968.12073
-5.900706,6,968.268053
-13.740902,3,968.32214
-13.740902,3,968.387271
-14.545712,3,968.452564
57.066154,7,968.552216
-8.380476,6,968.841827
-9.742313,7,968.982457
-11.199004,4,969.082578
57.304614,5,969.358167
-14.454902,3,969.421278
57.967614,5,969.488377
-11.199004,4,969.617423
57.78954,7,969.686031
-14.366172,3,969.754709
-6.563706,6,969.831338
-13.552251,3,969.921965
-14.368251,3,970.041809
-10.149028,5,970.136992
-11.862004,4,970.542222
52.631717,4,970.799799
-13.476791,3,971.08047
-8.647846,7,971.187655
59.099294,6,971.289042
-9.231028,5,971.406011
-14.621172,3,971.460599
58.510704,6,971.564953
50.288059,8,971.806987
-6.614706,6,971.888323
57.967614,5,971.97902
57.922114,6,972.102842
-7.032386,5,972.176993
-14.368251,3,972.368814
57.967614,5,972.47049
-14.443712,3,972.559159
57.12654,7,972.696379
-15.414791,3,973.177516
-13.476791,3,973.278693
-7.746386,5,973.377472
-7.21046,7,973.593825
-14.190791,3,973.852686
-14.658902,3,973.917838
-13.703172,3,973.975375
-9.490771,6,974.075693
51.733956,8,974.632593
52.294956,8,975.188972
57.967614,5,975.257363
-8.211028,5,975.335513
-19.818631,9,975.509749
-14.266251,3,975.704819
50.733749,3,976.080657
57.181853,5,976.51938
57.967614,5,976.675779
-13.552251,3,976.785123
53.55344,4,977.009268
-14.519172,3,977.067865
57.78954,7,977.221944
56.76954,7,977.325391
-10.991283,4,977.40712
56.911733,5,977.529434
58.283294,6,977.607205
-13.142587,4,977.662461
-14.366172,3,977.715562
-13.703172,3,977.7754
-7.960771,6,977.90675
-8.211028,5,978.021064
-13.703172,3,978.079176
-13.703172,3,978.147792
48.899576,8,978.528402
-12.011283,4,978.810878
57.253614,5,978.917016
-13.476791,3,979.176852
-13.552251,3,979.265118
-11.406726,4,979.363088
-13.740902,3,979.423293
-11.510587,4,979.484317
52.83944,4,979.572858
-7.960771,6,979.700681
53.196439,4,979.907839
-13.552251,3,980.000686
-14.647712,3,980.287682
57.07554,7,980.449715
-8.58746,7,980.492818
-12.933004,4,980.636336
57.07554,7,980.733008
57.574733,5,981.024066
-9.070468,5,981.191336
-8.874028,5,981.279546
-13.552251,3,981.385374
-13.703172,3,981.449221
59.099294,6,981.527359
-8.407468,5,981.639504
-11.406726,4,981.728197
57.967614,5,981.995926
53.196439,4,982.109012
-7.666476,6,982.488463
-7.666476,6,982.545281
50.631749,3,982.94067
50.288059,8,983.219556
-8.532147,5,983.564734
57.181853,5,983.927032
-15.108791,3,984.220928
-14.215251,3,984.418134
57.967614,5,984.479326
57.07554,7,984.573084
